Unnamed: 0,MSSubClass,LotFrontage,LotArea,LotShape,LotConfig,Neighborhood,BldgType,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinSF1,BsmtUnfSF,TotalBsmtSF,1stFlrSF,2ndFlrSF,GrLivArea,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
462,20,60.0,8281,2,1,10,1,5,5,1965,1965,1,1,2,2,2,0.0,2,2,1,1,553,0,864,864,0,864,1,0,3,1,2,5,1,1,2,1965.0,2,1,360,1,1,1,0,0,236,0,0,0,0,12,2009,1,1,62383
463,70,74.0,11988,2,1,3,1,6,7,1934,1995,2,1,10,9,2,0.0,2,2,1,1,326,389,715,849,811,1660,1,1,3,1,2,6,1,1,2,1939.0,2,1,240,1,1,1,0,0,0,0,0,0,0,8,2008,1,1,188700
464,20,60.0,8430,1,1,1,1,5,5,1978,1978,1,1,4,4,1,136.0,2,1,1,1,616,424,1040,1040,0,1040,2,0,3,1,2,5,1,0,5,1978.5061638868744,4,0,0,4,3,1,0,0,0,0,0,0,0,8,2009,1,1,124000
465,120,1978.5061638868744,3072,1,1,22,4,7,5,2004,2004,2,1,1,1,1,18.0,1,1,1,1,0,1375,1375,1414,0,1414,2,0,2,1,1,6,1,1,1,2004.0,3,2,398,1,1,1,144,20,0,0,0,0,0,5,2006,1,1,178740
466,20,85.0,10628,1,1,12,1,7,5,1970,1970,5,6,8,5,2,0.0,2,2,2,2,778,499,1277,1277,0,1277,1,0,2,1,2,5,1,1,1,1970.0,2,2,526,1,1,1,0,0,0,0,176,0,0,4,2007,1,1,167000
467,70,79.0,9480,1,1,12,1,5,7,1942,1995,1,1,2,2,3,224.0,2,2,1,1,386,342,728,888,756,1644,1,1,3,1,1,7,1,2,1,1942.0,2,1,312,1,1,1,168,0,0,0,0,0,0,6,2007,1,1,146500
468,20,98.0,11428,2,1,11,1,8,5,2006,2006,1,1,1,1,3,248.0,1,1,1,1,0,1626,1626,1634,0,1634,2,0,3,1,1,7,1,1,1,2006.0,1,3,866,1,1,1,0,44,0,0,0,0,0,5,2007,1,1,250000
469,60,76.0,9291,2,3,13,1,6,5,1993,1993,1,1,4,4,1,120.0,1,1,1,1,426,406,832,832,878,1710,2,1,3,1,1,7,1,0,1,1993.0,1,2,506,1,1,1,144,70,0,0,0,0,0,6,2008,1,1,187000
470,120,1978.5061638868744,6820,2,3,19,4,8,5,1985,1985,1,1,4,4,2,0.0,1,1,1,4,368,0,1488,1502,0,1502,1,1,1,1,1,4,1,0,1,1985.0,1,2,528,1,1,1,0,54,0,0,140,0,0,6,2010,1,1,212000
471,60,92.0,11952,1,1,7,1,7,6,1977,1977,4,4,6,5,2,0.0,2,1,1,1,0,808,808,1161,808,1969,2,1,3,1,2,8,1,1,1,1977.0,1,2,534,1,1,1,0,0,0,0,276,0,0,11,2007,1,1,190000
472,180,35.0,3675,1,1,16,4,6,5,2005,2005,1,1,1,1,1,80.0,1,1,1,2,459,88,547,1072,0,1072,1,0,2,1,2,5,1,0,6,2005.0,1,2,525,1,1,1,0,28,0,0,0,0,0,6,2008,1,1,148000
473,20,110.0,14977,2,1,11,1,8,5,2006,2007,1,1,1,1,1,304.0,1,3,1,2,1350,626,1976,1976,0,1976,2,0,2,1,1,7,1,1,1,2006.0,1,3,908,1,1,1,250,63,0,0,0,0,0,7,2007,2,3,440000
474,120,41.0,5330,1,1,19,4,8,5,2000,2000,1,1,7,7,2,0.0,1,1,1,4,1196,298,1494,1652,0,1652,2,0,2,1,3,6,1,0,1,2000.0,1,2,499,1,1,1,96,48,0,0,0,0,0,8,2007,1,1,251000
475,20,80.0,8480,1,3,10,1,5,6,1963,1963,2,1,4,4,2,0.0,2,2,1,1,630,340,970,970,0,970,1,0,2,1,2,5,1,0,2,1996.0,2,2,624,1,1,1,0,24,0,0,192,0,0,7,2007,1,1,132500
476,20,75.0,13125,1,1,1,1,6,5,1997,1998,1,1,1,1,1,215.0,1,1,1,2,994,484,1478,1493,0,1493,2,0,3,1,1,7,1,1,1,1997.0,3,2,508,1,1,1,140,39,0,0,0,0,0,4,2008,1,1,208900
477,60,105.0,13693,1,1,11,1,9,5,2006,2006,2,1,1,1,1,772.0,1,1,1,4,0,2153,2153,2069,574,2643,2,1,3,1,3,9,1,1,3,2006.0,3,3,694,1,1,1,414,84,0,0,0,0,0,3,2007,1,1,380000
478,20,79.0,10637,1,1,1,1,8,5,2007,2008,2,1,1,1,3,336.0,1,3,1,2,1288,417,1705,1718,0,1718,2,0,3,1,1,7,1,1,1,2007.0,1,3,826,1,1,1,208,44,0,0,0,0,0,9,2009,1,1,297000
479,30,50.0,5925,1,1,8,1,4,7,1937,2000,2,1,10,9,4,435.0,3,5,1,1,168,739,907,1131,0,1131,1,0,2,1,2,7,1,0,2,1995.0,2,2,672,1,1,1,0,72,0,0,0,0,0,3,2007,1,5,89471
480,20,98.0,16033,2,2,11,1,9,5,2004,2005,2,1,1,1,1,378.0,1,3,1,2,1261,572,1833,1850,0,1850,2,0,3,1,1,8,1,1,1,2004.0,3,3,772,1,1,1,519,112,0,0,0,0,0,3,2006,1,1,326000
481,20,72.0,11846,2,1,11,1,9,5,2003,2004,2,1,1,1,1,562.0,1,3,1,2,1567,225,1792,1792,0,1792,2,0,2,1,3,6,1,1,1,2003.0,3,3,874,1,1,1,206,49,0,0,0,0,0,8,2006,1,1,374000
482,70,50.0,2500,1,3,8,1,7,8,1915,2005,1,1,10,9,2,0.0,1,2,1,1,299,611,910,916,910,1826,1,1,4,1,3,7,4,1,1,1915.0,2,1,164,2,2,1,0,0,0,0,0,0,0,6,2009,1,1,155000
483,120,32.0,4500,1,2,5,5,6,5,1998,1998,2,1,1,1,1,116.0,1,3,1,1,897,319,1216,1216,0,1216,2,0,2,1,2,5,1,0,1,1998.0,2,2,402,1,1,1,0,125,0,0,0,0,0,5,2006,1,1,164000
484,20,1978.5061638868744,7758,2,3,10,1,5,7,1962,2001,1,1,4,5,2,0.0,2,2,1,1,588,411,999,999,0,999,1,0,3,1,1,6,1,0,2,1963.0,2,1,264,1,1,1,0,132,0,0,0,0,0,3,2007,1,1,132500
485,20,80.0,9600,1,1,12,1,5,7,1950,2007,1,1,2,2,2,0.0,2,2,1,1,607,506,1113,1113,0,1113,1,0,3,1,1,5,1,1,1,1950.0,2,1,264,1,1,1,0,80,120,0,0,0,0,7,2009,1,1,147000
486,20,79.0,10289,1,1,12,1,5,7,1965,1965,2,1,2,2,1,168.0,2,2,1,1,836,237,1073,1073,0,1073,1,1,3,1,2,6,1,0,1,1965.0,1,2,515,1,1,1,0,0,0,0,0,0,0,6,2007,1,1,156000
487,20,70.0,12243,2,1,7,1,5,6,1971,1971,1,1,8,5,2,0.0,2,1,1,4,998,486,1484,1484,0,1484,2,0,3,1,2,7,1,1,1,1971.0,2,2,487,1,1,1,224,0,0,0,180,0,0,2,2007,1,1,175000
488,190,60.0,10800,1,3,8,2,5,4,1900,1970,1,1,3,6,2,0.0,2,2,4,1,664,290,954,1766,648,2414,2,0,3,2,2,10,5,1,1,1970.0,2,2,520,1,2,2,142,0,0,0,0,0,0,5,2006,4,1,160000
489,180,21.0,1526,1,1,15,5,4,8,1970,2002,1,1,7,7,2,0.0,2,1,1,4,515,115,630,630,0,630,1,0,1,1,1,3,1,0,1,1970.0,2,1,286,1,1,1,0,0,0,0,0,0,0,5,2009,1,1,86000
490,160,1978.5061638868744,2665,1,1,15,4,5,6,1976,1976,1,1,7,7,2,0.0,1,1,1,3,0,264,264,616,688,1304,1,1,3,1,2,4,1,1,3,1976.0,3,1,336,1,1,1,141,24,0,0,0,0,0,6,2008,1,1,115000
491,50,79.0,9490,1,1,12,1,6,7,1941,1950,1,1,3,6,2,0.0,2,2,1,1,403,238,806,958,620,1578,1,0,3,1,4,5,1,2,1,1941.0,2,1,240,1,1,1,0,0,32,0,0,0,0,8,2006,1,1,133000
492,60,105.0,15578,2,3,18,1,6,5,2006,2006,1,1,1,1,2,0.0,1,1,1,1,0,728,728,728,728,1456,2,1,3,1,2,8,1,0,1,2006.0,1,2,429,1,1,1,0,0,0,0,0,0,0,5,2006,2,3,172785
493,20,70.0,7931,1,1,12,1,5,6,1960,1960,1,1,5,6,2,0.0,2,2,1,1,374,363,1269,1269,0,1269,1,1,3,1,2,6,1,1,2,1964.0,2,1,308,1,1,1,0,0,0,0,0,0,0,6,2008,1,1,155000
494,30,50.0,5784,1,1,8,1,5,8,1938,1996,1,1,2,2,2,0.0,3,5,1,1,0,190,190,886,0,886,1,0,2,1,2,4,1,0,1,1938.0,2,1,273,1,1,1,144,20,80,0,0,0,0,12,2009,1,1,91300
495,30,60.0,7879,1,1,14,1,4,5,1920,1950,1,1,3,6,2,0.0,2,2,1,1,495,225,720,720,0,720,1,0,2,1,2,4,1,0,5,1978.5061638868744,4,0,0,4,3,2,0,523,115,0,0,0,0,11,2009,1,2,34900
496,20,1978.5061638868744,12692,2,1,4,1,8,5,1992,1993,2,1,5,8,2,0.0,1,1,1,1,1231,1969,3200,3228,0,3228,3,0,4,1,1,10,1,1,1,1992.0,1,2,546,1,1,1,264,75,291,0,0,0,0,5,2007,1,1,430000
497,50,60.0,9120,1,1,9,1,7,6,1925,1950,1,1,3,6,2,0.0,1,2,1,1,329,697,1026,1133,687,1820,2,0,4,1,2,8,1,0,2,1925.0,2,1,240,1,1,2,0,100,0,0,0,0,0,6,2008,1,1,184000
498,20,65.0,7800,1,1,10,1,5,7,1967,2004,2,1,4,4,1,89.0,1,2,1,1,450,414,864,899,0,899,1,0,3,1,1,5,1,0,1,1967.0,3,1,288,1,1,1,64,0,0,0,0,0,0,6,2009,1,1,130000
499,20,70.0,7535,2,1,12,1,5,7,1958,1985,1,1,2,2,2,0.0,2,2,1,1,111,522,912,912,0,912,1,0,2,1,2,5,1,0,1,1958.0,3,1,297,1,1,1,12,285,0,0,0,0,480,6,2007,1,1,120000
500,160,21.0,1890,1,1,23,5,6,5,1973,1973,1,1,4,4,1,285.0,2,2,1,1,356,316,672,672,546,1218,1,1,3,1,2,7,1,0,2,1973.0,2,1,264,1,1,1,144,28,0,0,0,0,0,5,2007,1,1,113000
501,60,75.0,9803,1,1,6,1,7,5,2005,2005,1,1,1,1,2,0.0,1,1,1,1,400,466,866,866,902,1768,2,1,3,1,1,7,1,0,1,2005.0,1,2,603,1,1,1,0,108,0,0,0,0,0,2,2008,1,1,226700
502,20,70.0,9170,1,3,16,1,5,7,1965,1965,2,1,2,2,2,0.0,2,2,1,1,698,420,1214,1214,0,1214,1,0,2,1,2,6,1,0,2,1965.0,2,2,461,2,2,1,0,0,184,0,0,0,400,4,2007,1,1,140000
503,20,100.0,15602,2,1,3,1,7,8,1959,1997,1,1,5,6,2,0.0,2,2,1,1,1247,254,1501,1801,0,1801,2,0,1,1,2,6,1,2,1,1959.0,3,2,484,1,1,1,0,54,0,0,161,0,0,3,2010,1,1,289000
504,160,24.0,2308,1,1,21,4,6,5,1974,1974,1,1,8,11,2,0.0,2,2,1,1,257,103,855,855,467,1322,2,1,3,1,2,6,1,1,1,1974.0,2,2,440,1,1,1,260,0,0,0,0,0,0,6,2009,1,1,147000
505,90,60.0,7596,1,1,8,3,5,5,1952,1952,2,1,3,6,1,360.0,2,2,1,1,0,960,960,960,1000,1960,2,0,4,2,2,10,1,0,2,1952.0,2,2,400,1,1,2,0,0,0,0,0,0,0,7,2009,3,1,124500
506,60,80.0,9554,2,1,13,1,8,5,1993,1994,1,1,1,1,1,125.0,1,1,1,1,380,397,777,1065,846,1911,2,1,3,1,1,8,1,1,1,1993.0,1,2,471,1,1,1,182,81,0,0,0,0,0,9,2006,1,1,215000
507,20,75.0,7862,2,1,6,1,6,5,2009,2009,1,1,1,1,2,0.0,1,1,1,1,27,1191,1218,1218,0,1218,2,0,2,1,1,4,1,0,1,2009.0,3,2,676,1,1,1,0,102,0,0,0,0,0,9,2009,2,3,208300
508,70,60.0,9600,1,1,8,1,7,9,1928,2005,3,1,2,2,2,0.0,3,2,1,1,141,548,689,689,689,1378,2,0,3,1,1,7,1,1,2,1928.0,2,2,360,1,1,2,0,0,116,0,0,0,0,10,2008,1,1,161000
509,20,80.0,9600,1,3,12,1,5,6,1959,1959,1,1,2,2,1,132.0,2,2,1,1,991,50,1041,1041,0,1041,1,0,3,1,2,6,1,0,1,1959.0,1,1,270,1,1,1,224,88,0,0,0,0,0,7,2009,1,1,124500
510,20,75.0,14559,1,1,12,1,5,7,1951,2000,2,1,3,6,4,70.0,2,2,1,1,650,178,1008,1363,0,1363,1,0,2,1,2,6,2,2,4,1951.0,2,1,288,1,1,1,324,42,0,0,168,0,2000,6,2009,1,1,164900
511,120,40.0,6792,2,1,11,4,7,5,2005,2006,1,1,1,1,3,94.0,1,1,1,1,0,1368,1368,1368,0,1368,2,0,2,1,1,6,1,1,1,2005.0,1,2,474,1,1,1,132,35,0,0,0,0,0,3,2006,2,3,202665
512,20,70.0,9100,1,3,12,1,5,5,1958,1958,1,1,1,1,2,0.0,2,2,1,1,521,169,864,864,0,864,1,0,3,1,2,5,1,0,2,1964.0,2,2,624,1,1,1,0,0,0,0,0,0,0,7,2006,1,1,129900
513,20,71.0,9187,1,3,5,1,6,5,1983,1983,1,1,1,1,2,0.0,1,2,1,1,336,748,1084,1080,0,1080,1,1,3,1,2,5,1,0,1,1983.0,2,2,484,1,1,1,120,0,158,0,0,0,0,6,2007,1,1,134000
514,45,55.0,10594,1,1,3,1,5,5,1926,1950,1,1,3,6,2,0.0,3,2,1,1,0,768,768,789,0,789,1,0,2,1,2,5,1,0,2,1926.0,2,1,200,6,5,1,0,0,112,0,0,0,0,6,2007,1,1,96500
515,20,94.0,12220,1,1,11,1,10,5,2009,2009,2,1,7,7,1,305.0,2,3,1,1,1436,570,2006,2020,0,2020,2,1,3,1,3,9,1,1,1,2009.0,3,3,900,1,1,1,156,54,0,0,0,0,0,9,2009,2,3,402861
516,80,1978.5061638868744,10448,2,3,7,1,6,6,1972,1972,1,1,4,4,1,333.0,2,2,1,1,0,689,689,1378,741,2119,2,1,3,1,2,7,1,1,1,1972.0,1,2,583,1,1,1,0,104,0,0,0,0,0,8,2009,3,2,158000
517,60,79.0,10208,2,1,4,1,7,5,1996,1997,1,1,1,1,1,921.0,1,1,1,1,0,1264,1264,1277,1067,2344,2,1,3,1,1,7,1,1,1,1996.0,1,3,889,1,1,1,220,0,0,0,0,0,0,7,2009,1,1,265000
518,60,1978.5061638868744,9531,2,4,1,1,6,5,1998,1998,1,1,1,1,2,0.0,1,1,1,3,706,88,794,882,914,1796,2,1,3,1,2,7,1,0,1,1998.0,1,2,546,1,1,1,0,36,0,0,0,0,0,5,2007,1,1,211000
519,70,53.0,10918,1,1,3,1,7,9,1926,2004,3,1,2,2,2,0.0,3,1,1,1,0,1276,1276,1276,804,2080,1,1,3,1,1,9,1,2,2,1926.0,2,1,282,1,1,1,0,0,0,0,145,0,0,6,2009,1,1,234000
520,190,60.0,10800,1,1,8,2,4,7,1900,2000,1,1,2,2,2,0.0,3,4,3,5,0,0,0,694,600,1294,2,0,3,2,2,7,1,0,5,1978.5061638868744,4,0,0,4,3,2,220,114,210,0,0,0,0,8,2008,1,1,106250
521,20,90.0,11988,2,3,12,1,6,6,1957,1957,1,1,1,1,2,0.0,2,2,1,1,777,467,1244,1244,0,1244,1,1,3,1,2,6,1,2,1,1957.0,2,1,336,1,1,1,0,40,0,0,0,0,0,5,2007,1,1,150000
522,50,50.0,5000,1,3,9,1,6,7,1947,1950,1,1,7,7,2,0.0,2,2,1,1,399,605,1004,1004,660,1664,2,0,3,1,2,7,1,2,2,1950.0,2,2,420,1,1,1,0,24,36,0,0,0,0,10,2006,1,1,159000
523,60,130.0,40094,2,1,16,1,10,5,2007,2008,2,1,7,7,3,762.0,1,3,1,2,2260,878,3138,3138,1538,4676,3,1,3,1,3,11,1,1,3,2007.0,3,3,884,1,1,1,208,406,0,0,0,0,0,10,2007,2,3,184750
524,60,95.0,11787,2,1,4,1,7,5,1996,1997,1,1,1,1,1,594.0,1,1,1,1,719,660,1379,1383,1015,2398,2,1,3,1,1,8,1,1,1,1996.0,3,3,834,1,1,1,239,60,0,0,0,0,0,8,2007,1,1,315750
525,20,62.0,7500,1,1,6,1,7,5,2005,2005,1,1,1,1,2,0.0,1,1,1,1,0,1257,1257,1266,0,1266,2,0,3,1,1,6,1,1,1,2005.0,2,2,453,1,1,1,38,144,0,0,0,0,0,4,2006,1,1,176000
526,20,70.0,13300,1,1,12,1,5,7,1956,2000,2,1,3,6,2,0.0,2,1,1,1,377,551,928,928,0,928,1,0,2,1,2,4,1,0,1,1956.0,2,1,252,1,1,1,261,0,156,0,0,0,0,6,2007,1,1,132000
527,60,67.0,14948,2,1,11,1,9,5,2008,2008,2,1,1,1,3,268.0,1,3,1,4,1330,122,1452,1476,1237,2713,2,1,3,1,3,11,1,1,1,2008.0,3,3,858,1,1,1,126,66,0,0,0,0,0,11,2008,2,3,446261
528,30,58.0,9098,2,1,16,1,4,7,1920,2002,1,1,3,6,2,0.0,3,2,1,3,348,180,528,605,0,605,1,0,2,1,2,5,1,0,5,1978.5061638868744,4,0,0,4,3,2,0,0,144,0,0,0,0,7,2007,1,1,86000
529,20,1978.5061638868744,32668,2,4,3,1,6,3,1957,1975,2,1,3,14,5,103.685261707989,1,2,1,1,1219,816,2035,2515,0,2515,3,0,4,2,2,9,3,2,1,1975.0,1,2,484,1,1,1,0,0,200,0,0,0,0,3,2007,1,5,200624
530,80,85.0,10200,1,1,17,1,6,5,1988,1989,1,1,4,4,1,219.0,2,1,1,4,783,678,1461,1509,0,1509,2,0,3,1,1,5,1,1,1,1988.0,1,2,600,1,1,1,224,0,0,0,0,0,0,8,2008,1,2,175000
531,70,60.0,6155,2,5,9,1,6,8,1920,1999,1,1,3,6,2,0.0,3,5,4,3,0,611,611,751,611,1362,2,0,3,1,2,6,1,0,2,1920.0,3,2,502,1,2,1,0,0,84,0,0,0,0,6,2008,1,1,128000
532,20,60.0,7200,1,1,12,1,5,7,1955,2007,1,1,1,1,2,0.0,5,4,3,5,0,0,0,827,0,827,1,0,2,1,2,5,5,1,2,1967.0,2,1,392,1,1,1,0,0,0,0,0,0,0,4,2010,1,1,107500
533,20,50.0,5000,1,1,9,1,1,3,1946,1950,1,1,1,1,2,0.0,5,4,3,5,0,0,0,334,0,334,1,0,1,1,4,2,1,0,5,1978.5061638868744,4,0,0,4,3,2,0,0,0,0,0,0,0,1,2007,1,1,39300
534,60,74.0,9056,2,1,18,1,8,5,2004,2004,1,1,1,1,2,0.0,1,3,2,4,0,707,707,707,707,1414,2,1,3,1,1,6,1,1,1,2004.0,3,2,403,1,1,1,100,35,0,0,0,0,0,10,2006,1,1,178000
535,190,70.0,7000,1,1,16,2,5,7,1910,1991,1,1,2,2,2,0.0,2,1,1,2,969,148,1117,820,527,1347,1,0,3,1,2,5,1,0,5,1978.5061638868744,4,0,0,4,3,2,85,0,148,0,0,0,0,1,2008,1,1,107500
536,60,57.0,8924,2,4,1,1,7,5,1998,1999,1,1,1,1,2,0.0,1,1,1,4,0,880,880,880,844,1724,2,1,3,1,1,8,1,0,1,1998.0,3,2,527,1,1,1,120,155,0,0,0,0,0,7,2008,1,1,188000
537,20,1978.5061638868744,12735,2,2,12,1,4,5,1972,1972,2,1,2,2,2,0.0,2,2,1,1,600,264,864,864,0,864,1,0,3,1,2,5,1,0,2,1980.0,2,2,576,1,1,1,216,0,0,0,0,0,0,4,2008,3,1,111250
538,20,1978.5061638868744,11553,2,1,10,1,5,5,1968,1968,2,1,8,5,1,188.0,2,2,1,1,673,378,1051,1159,0,1159,1,1,3,1,2,7,1,1,1,1968.0,2,1,336,1,1,1,466,0,0,0,0,0,0,7,2006,1,1,158000
539,20,1978.5061638868744,11423,1,1,1,1,8,5,2001,2002,1,1,1,1,1,479.0,1,1,1,4,1358,223,1581,1601,0,1601,2,0,3,1,1,6,1,1,1,2001.0,1,2,670,1,1,1,180,0,0,0,0,0,2000,5,2010,1,1,272000
540,20,85.0,14601,1,1,17,1,9,5,2006,2006,2,1,1,1,1,584.0,1,3,1,4,1260,578,1838,1838,0,1838,2,0,2,1,3,8,1,1,1,2006.0,3,3,765,1,1,1,270,68,0,0,0,0,0,3,2009,1,1,315000
541,60,1978.5061638868744,11000,1,2,4,1,8,5,2000,2000,1,1,1,1,1,72.0,1,1,1,1,0,969,969,997,1288,2285,2,1,4,1,1,8,1,1,3,2000.0,3,3,648,1,1,1,0,56,0,0,0,0,0,6,2007,1,1,248000
542,20,78.0,10140,1,1,7,1,7,5,1998,1999,2,1,1,1,2,0.0,1,3,1,1,144,379,1650,1680,0,1680,2,0,3,1,1,7,3,1,1,1998.0,3,2,583,1,1,1,78,73,0,0,0,0,0,6,2009,1,1,213250
543,120,34.0,4058,1,1,12,4,7,5,1998,1998,1,1,2,2,1,182.0,1,1,1,4,584,0,723,767,0,767,1,0,1,1,2,4,1,0,1,1998.0,3,1,367,1,1,1,120,40,0,0,0,0,0,6,2007,1,1,133000
544,60,58.0,17104,2,1,18,1,7,5,2006,2006,1,1,1,1,2,0.0,1,1,2,4,554,100,654,664,832,1496,2,1,3,1,1,7,1,1,1,2006.0,1,2,426,1,1,1,100,24,0,0,0,0,0,9,2006,2,3,179665
545,50,1978.5061638868744,13837,2,3,7,1,7,5,1988,1988,1,1,4,4,1,178.0,1,1,2,1,1002,0,1204,1377,806,2183,2,1,4,1,1,9,1,0,1,1988.0,2,3,786,1,1,1,0,0,0,0,0,0,0,2,2006,1,1,229000
546,50,70.0,8737,2,1,9,1,6,7,1923,1950,1,1,5,6,2,0.0,3,1,1,1,300,765,1065,915,720,1635,1,1,3,1,2,6,1,1,2,1950.0,2,2,440,1,1,1,0,38,0,144,0,0,0,5,2007,1,1,210000
547,85,54.0,7244,1,1,5,1,5,7,1970,1970,1,1,1,1,2,0.0,2,1,1,4,619,149,768,768,0,768,1,0,2,1,2,5,1,0,2,1987.0,2,2,624,1,1,1,104,0,0,0,0,0,0,4,2007,1,1,129500
548,20,49.0,8235,2,1,8,1,5,7,1955,1995,1,1,2,2,2,0.0,2,2,1,1,180,0,825,825,0,825,1,0,2,1,2,4,1,0,2,1963.0,1,2,720,1,1,1,140,50,0,0,0,0,0,6,2008,1,1,125000
549,60,75.0,9375,1,1,6,1,7,5,2003,2004,1,1,1,1,2,0.0,1,1,1,1,0,912,912,912,1182,2094,2,1,4,1,1,8,1,1,3,2003.0,3,2,615,1,1,1,182,182,0,0,0,0,0,11,2009,1,1,263000
550,120,53.0,4043,1,1,21,4,6,6,1977,1977,1,1,8,5,2,0.0,2,1,1,1,559,510,1069,1069,0,1069,2,0,2,1,2,4,1,0,1,1977.0,1,2,440,1,1,1,0,55,0,0,200,0,0,10,2008,3,2,140000
551,20,50.0,6000,1,1,8,1,5,6,1957,1957,2,1,5,8,2,0.0,2,2,1,1,308,620,928,928,0,928,1,0,3,1,2,5,1,0,1,1957.0,3,1,288,1,1,1,0,0,0,0,0,0,0,6,2008,1,1,112500
552,20,87.0,11146,2,1,11,1,8,5,2006,2006,1,1,1,1,3,250.0,1,3,1,4,0,1709,1709,1717,0,1717,2,0,3,1,1,7,1,1,1,2006.0,1,3,908,1,1,1,169,39,0,0,0,0,0,7,2009,1,1,255500
553,20,67.0,8777,1,1,16,1,4,5,1949,2003,1,1,1,1,2,0.0,2,4,3,5,0,0,0,1126,0,1126,2,0,2,1,1,5,1,0,2,2002.0,3,2,520,1,1,2,0,96,0,0,0,0,0,5,2009,1,1,108000
554,60,85.0,10625,1,1,11,1,7,5,2003,2004,1,1,1,1,1,292.0,1,1,1,1,866,132,998,1006,1040,2046,2,1,3,1,1,8,1,1,3,2003.0,1,3,871,1,1,1,320,62,0,0,0,0,0,8,2008,1,1,284000
555,45,58.0,6380,1,1,9,1,5,6,1922,1950,1,1,2,2,2,0.0,3,2,4,1,0,993,993,1048,0,1048,1,0,2,1,2,5,1,1,2,1922.0,2,1,280,1,1,1,0,0,116,0,0,0,0,8,2006,1,1,113000
556,20,69.0,14850,2,1,12,1,5,5,1957,1957,1,1,3,6,2,0.0,2,2,1,1,895,197,1092,1092,0,1092,1,0,2,1,2,6,1,1,1,1957.0,3,1,299,1,1,1,268,0,0,0,122,0,0,5,2006,1,1,141000
557,50,60.0,11040,1,1,14,1,4,6,1920,1950,1,1,2,2,2,0.0,2,2,1,1,637,0,637,897,439,1336,1,1,3,1,2,7,1,0,4,1994.0,2,1,570,1,1,1,0,47,120,0,0,0,0,9,2006,3,1,108000
558,60,57.0,21872,3,2,18,1,7,5,1996,1997,1,1,4,4,2,0.0,1,1,1,2,604,125,729,729,717,1446,2,1,3,1,2,6,1,1,1,1996.0,2,2,406,1,1,1,264,22,0,0,0,0,0,8,2008,1,1,175000
559,120,1978.5061638868744,3196,1,1,22,4,7,5,2003,2004,1,1,1,1,1,18.0,1,1,1,2,0,1374,1374,1557,0,1557,2,0,2,1,1,7,1,1,1,2003.0,3,2,420,1,1,1,143,20,0,0,0,0,0,10,2006,1,1,234000
560,20,1978.5061638868744,11341,2,1,10,1,5,6,1957,1996,2,1,3,6,1,180.0,2,1,1,1,1302,90,1392,1392,0,1392,1,1,3,1,2,5,5,1,2,1957.0,2,2,528,1,1,1,0,0,0,0,95,0,0,5,2010,1,1,121500
561,20,77.0,10010,1,1,5,1,5,5,1974,1975,1,1,4,4,2,0.0,2,1,1,4,1071,195,1389,1389,0,1389,1,0,2,1,2,6,1,1,1,1975.0,1,2,418,1,1,1,240,38,0,0,0,0,0,4,2006,1,1,170000
562,30,63.0,13907,1,1,16,1,5,6,1940,1969,1,1,6,3,2,0.0,2,2,1,1,290,706,996,996,0,996,1,0,3,1,2,6,1,1,5,1978.5061638868744,4,0,0,4,3,1,144,0,0,0,0,0,0,7,2008,1,1,108000
563,50,66.0,21780,1,1,16,1,6,7,1918,1950,1,1,3,6,2,0.0,3,1,1,3,0,1163,1163,1163,511,1674,2,0,4,1,2,8,1,1,2,1955.0,3,2,396,1,1,2,72,36,0,0,144,0,0,7,2008,1,1,185000
564,60,1978.5061638868744,13346,2,4,4,1,7,5,1992,2000,1,1,4,4,2,0.0,1,1,1,1,728,367,1095,1166,1129,2295,2,1,4,1,1,9,1,1,1,1992.0,1,2,590,1,1,1,0,40,0,0,0,0,0,7,2006,1,1,268000
565,70,66.0,6858,1,3,24,1,6,4,1915,1950,1,1,3,6,2,0.0,1,1,1,1,0,806,806,841,806,1647,1,1,4,1,4,6,1,0,2,1920.0,2,1,216,1,1,1,0,66,136,0,0,0,0,5,2010,1,1,128000
566,60,77.0,11198,2,1,19,1,9,5,2005,2007,2,1,1,1,1,245.0,1,1,2,1,0,1122,1122,1134,1370,2504,2,1,4,1,3,11,1,1,3,2005.0,3,3,656,1,1,1,144,39,0,0,0,0,0,6,2008,1,1,325000
567,20,70.0,10171,2,1,11,1,7,5,2004,2004,1,1,1,1,1,168.0,1,1,1,1,2,1515,1517,1535,0,1535,2,0,3,1,1,7,1,0,1,2004.0,1,2,532,1,1,1,0,0,0,0,0,0,0,3,2010,1,1,214000
