,Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
434,435,180,2,21.0,1890,1,1,1,1,1,1,15,1,1,5,5,4,7,1972,1972,1,1,7,7,2,0.0,2,2,2,1,1,4,2,495,1,0,135,630,1,2,1,1,630,0,0,630,1,0,1,0,1,1,2,3,1,0,5,1978.5061638868744,4,0,0,4,3,1,88,0,0,0,0,0,0,6,2008,1,1,81000
435,436,60,1,43.0,10667,1,3,1,1,4,1,1,3,1,1,1,7,6,1996,1996,1,1,1,1,2,0.0,1,1,1,1,1,4,1,385,4,344,70,799,1,1,1,1,827,834,0,1661,1,0,2,1,3,1,1,6,1,1,1,1996.0,1,2,550,1,1,1,158,61,0,0,0,0,0,4,2009,7,1,212000
436,437,50,2,40.0,4400,1,1,1,1,1,1,8,1,1,1,3,6,8,1920,1950,1,1,10,9,2,0.0,2,1,3,5,1,1,3,0,1,0,648,648,1,3,1,3,734,384,0,1118,0,0,1,0,2,1,2,6,1,0,2,1990.0,2,2,440,1,1,1,0,0,0,0,0,0,0,10,2006,1,1,116000
437,438,45,2,50.0,6000,1,1,1,1,1,1,9,1,1,1,4,6,7,1926,2004,1,1,3,6,2,0.0,1,1,1,2,1,1,3,0,1,0,884,884,1,2,1,1,904,0,0,904,0,0,1,0,2,1,2,4,1,0,2,1926.0,2,1,180,1,1,1,0,0,105,0,0,0,0,1,2009,1,1,119000
438,439,30,1,40.0,4280,1,1,1,1,1,1,3,1,1,1,2,5,6,1913,2002,1,1,6,9,2,0.0,2,1,1,2,1,1,7,365,1,0,75,440,1,3,2,1,694,0,0,694,0,0,1,0,2,1,1,4,1,1,2,1990.0,2,1,352,3,1,3,0,0,34,0,0,0,0,3,2007,1,1,90350
439,440,50,1,67.0,12354,1,1,1,1,3,1,16,1,1,1,3,6,8,1920,2000,1,1,3,6,2,0.0,2,1,3,2,4,3,3,0,1,0,684,684,1,2,1,1,684,512,0,1196,0,0,1,0,3,1,1,7,1,0,2,2005.0,2,2,528,1,1,1,0,46,0,0,0,0,800,8,2009,5,1,110000
440,441,20,1,105.0,15431,1,1,1,1,1,1,11,1,1,1,2,10,5,2008,2008,2,1,1,1,3,200.0,3,1,1,3,1,2,1,1767,4,539,788,3094,1,1,1,1,2402,0,0,2402,1,0,2,0,2,1,3,10,1,2,1,2008.0,3,3,672,1,1,1,0,72,0,0,170,0,0,4,2009,1,1,555000
441,442,90,1,92.0,12108,1,1,1,1,1,1,16,1,1,3,2,4,4,1955,1955,1,1,1,1,1,270.0,2,1,2,2,1,1,2,133,1,0,1307,1440,1,3,2,2,1440,0,0,1440,0,0,2,0,4,2,4,8,1,0,5,1978.5061638868744,4,0,0,4,3,1,0,0,0,0,0,0,0,9,2008,1,1,118000
442,443,50,2,52.0,6240,1,1,1,1,1,1,9,1,1,1,3,5,7,1930,1992,1,1,2,2,2,0.0,2,1,1,2,1,1,3,0,1,0,1078,1078,1,3,1,1,1128,445,0,1573,0,0,2,0,3,1,2,8,1,1,2,1930.0,2,2,360,1,1,3,0,0,0,0,0,0,0,6,2008,1,1,162900
443,444,120,1,53.0,3922,1,1,1,1,1,1,22,1,1,4,2,7,5,2006,2007,1,1,6,3,1,72.0,1,1,1,3,1,4,3,0,1,0,1258,1258,1,1,1,1,1258,0,0,1258,0,0,2,0,2,1,1,6,1,1,1,2007.0,3,3,648,1,1,1,144,16,0,0,0,0,0,6,2007,2,3,172500
444,445,60,1,70.0,8750,1,1,1,1,1,1,1,1,1,1,1,7,5,1994,1995,1,1,1,1,2,0.0,1,2,1,1,1,1,1,642,1,0,273,915,1,1,1,1,933,975,0,1908,1,0,2,1,4,1,1,8,1,1,1,1994.0,2,2,493,1,1,1,144,133,0,0,0,0,0,7,2008,1,1,210000
445,446,20,1,73.0,9855,1,1,1,1,3,1,16,1,1,1,2,6,5,1956,1956,2,1,3,6,2,0.0,2,1,2,2,1,1,3,0,1,0,1436,1436,1,4,1,1,1689,0,0,1689,0,0,1,0,3,1,2,7,1,1,1,1956.0,2,2,480,1,1,1,0,0,0,0,0,0,0,11,2009,3,1,127500
446,447,20,1,137.0,16492,1,2,1,1,3,1,12,8,1,1,2,6,6,1966,2002,1,1,5,5,2,0.0,1,1,2,2,1,1,2,247,5,713,557,1517,1,1,1,1,1888,0,0,1888,0,0,2,1,2,1,1,6,5,1,1,1966.0,3,2,578,1,1,1,0,0,0,0,0,0,0,6,2010,1,1,190000
447,448,60,1,1978.5061638868744,11214,1,2,1,1,3,1,18,1,1,1,1,7,5,1998,1999,1,1,1,1,2,0.0,1,1,1,1,1,1,3,0,1,0,930,930,1,2,1,1,956,930,0,1886,0,0,2,1,4,1,1,10,1,1,1,1998.0,3,2,431,1,1,1,89,0,0,0,0,0,0,7,2006,1,1,199900
448,449,50,2,50.0,8600,1,1,2,1,1,1,14,1,1,1,3,6,6,1937,1950,1,1,2,2,2,0.0,2,1,3,2,1,1,3,0,1,0,780,780,1,3,1,1,780,596,0,1376,0,0,2,0,3,1,2,7,1,1,2,1937.0,2,1,198,1,1,2,0,0,0,0,0,0,0,6,2006,1,1,119500
449,450,50,2,50.0,6000,1,1,1,1,1,1,8,1,1,1,3,3,7,1948,2002,1,1,2,2,2,0.0,2,2,2,2,1,1,2,331,1,0,318,649,1,1,1,1,679,504,0,1183,0,0,1,1,2,1,2,6,1,0,2,1981.0,2,1,308,1,1,1,0,176,0,0,0,0,0,6,2007,1,1,120000
450,451,30,2,70.0,5684,1,1,1,1,1,1,8,1,1,1,2,6,8,1930,2005,2,1,3,6,2,0.0,2,1,3,2,1,1,3,0,1,0,813,813,1,1,1,3,813,0,0,813,0,0,1,0,2,1,1,5,1,0,2,1932.0,2,1,270,2,2,2,0,113,0,0,0,0,0,6,2006,1,1,110000
451,452,20,1,62.0,70761,1,2,3,1,1,2,20,1,1,1,2,7,5,1975,1975,1,2,8,5,2,0.0,2,1,2,1,1,2,2,655,1,0,878,1533,1,3,1,1,1533,0,0,1533,1,0,2,0,2,1,1,5,1,2,1,1975.0,2,2,576,1,1,1,200,54,0,0,0,0,0,12,2006,1,1,280000
452,453,60,1,1978.5061638868744,9303,1,2,1,1,3,1,17,1,1,1,1,6,5,1996,1997,2,1,1,1,1,42.0,1,1,1,3,1,1,2,742,1,0,130,872,1,1,1,1,888,868,0,1756,1,0,2,1,3,1,2,7,1,0,1,1996.0,3,2,422,1,1,1,144,122,0,0,0,0,0,7,2007,1,1,204000
453,454,60,4,75.0,9000,1,1,1,1,1,1,6,1,1,1,1,8,5,2008,2008,1,1,1,1,2,0.0,1,1,1,1,1,1,3,0,1,0,768,768,1,1,1,1,786,804,0,1590,0,0,2,1,3,1,1,6,1,0,1,2008.0,1,2,676,1,1,1,0,30,0,0,0,0,0,6,2009,1,1,210000
454,455,90,1,63.0,9297,1,1,1,1,1,1,5,1,1,3,2,5,5,1976,1976,1,1,8,5,2,0.0,2,1,2,2,1,1,2,1606,1,0,122,1728,1,3,1,1,1728,0,0,1728,2,0,2,0,4,2,2,8,1,0,2,1976.0,2,2,560,1,1,1,0,0,0,0,0,0,0,7,2006,1,6,188000
455,456,20,1,80.0,9600,1,1,1,1,1,1,7,1,1,1,2,7,6,1973,1973,2,1,4,4,1,320.0,2,1,2,2,1,1,2,916,1,0,326,1242,1,4,1,1,1242,0,0,1242,0,0,1,1,3,1,2,6,1,1,1,1973.0,2,2,528,1,1,1,0,0,0,0,0,0,0,9,2007,1,1,175500
456,457,70,2,34.0,4571,1,1,1,1,1,1,8,1,1,1,1,5,5,1916,1950,1,1,9,10,2,0.0,2,1,3,2,1,1,3,0,1,0,624,624,1,4,2,1,624,720,0,1344,0,0,1,0,4,1,2,7,1,0,2,1916.0,2,3,513,2,2,1,0,0,96,0,0,0,0,5,2008,3,2,98000
457,458,20,1,1978.5061638868744,53227,1,2,3,1,4,2,20,1,1,1,2,4,6,1954,1994,5,6,8,5,2,0.0,2,1,2,1,1,2,5,1116,1,0,248,1364,1,1,1,1,1663,0,0,1663,1,0,1,0,2,1,1,6,2,2,1,1954.0,3,2,529,1,1,1,224,137,0,0,0,0,0,3,2008,1,1,256000
458,459,70,2,1978.5061638868744,5100,1,1,1,1,1,1,8,1,1,1,1,8,7,1925,1996,2,1,10,3,2,0.0,2,2,1,2,1,1,3,0,1,0,588,588,1,4,1,1,833,833,0,1666,0,0,1,0,3,1,1,7,1,1,2,1925.0,2,1,228,1,1,1,192,63,0,0,0,0,0,6,2008,1,1,161000
459,460,50,1,1978.5061638868744,7015,1,2,2,1,3,1,9,1,1,1,3,5,4,1950,1950,1,1,2,2,4,161.0,2,1,2,2,1,1,7,185,1,0,524,709,1,3,1,1,979,224,0,1203,1,0,1,0,3,1,1,5,1,1,2,1950.0,2,1,352,1,1,1,0,0,248,0,0,0,0,7,2009,1,1,110000
460,461,60,4,75.0,8004,1,2,1,1,1,1,6,7,1,1,1,8,5,2009,2009,1,1,1,1,3,110.0,1,1,1,1,1,1,1,544,1,0,288,832,1,1,1,1,832,1103,0,1935,1,0,2,1,3,1,2,8,1,0,3,2009.0,3,2,552,1,1,1,0,150,0,0,0,0,0,12,2009,2,3,263435
461,462,70,1,60.0,7200,1,1,1,1,1,1,24,2,1,1,1,7,9,1936,2007,1,1,3,6,2,0.0,1,2,1,1,2,1,2,350,2,210,0,560,1,1,1,1,575,560,0,1135,1,0,1,0,3,1,1,6,1,0,2,1971.0,1,2,576,1,1,1,256,0,0,0,0,0,0,4,2009,1,1,155000
462,463,20,1,60.0,8281,1,2,1,1,1,1,10,1,1,1,2,5,5,1965,1965,1,1,2,2,2,0.0,2,1,2,2,1,1,4,553,2,311,0,864,1,2,1,1,864,0,0,864,0,0,1,0,3,1,2,5,1,1,2,1965.0,2,1,360,1,1,1,0,0,236,0,0,0,0,12,2009,1,1,62383
463,464,70,1,74.0,11988,1,2,4,1,1,2,3,1,1,1,1,6,7,1934,1995,2,1,10,9,2,0.0,2,1,2,2,1,1,7,326,1,0,389,715,1,4,1,3,849,811,0,1660,0,0,1,1,3,1,2,6,1,1,2,1939.0,2,1,240,1,1,1,0,0,0,0,0,0,0,8,2008,1,1,188700
464,465,20,1,60.0,8430,1,1,4,1,1,2,1,1,1,1,2,5,5,1978,1978,1,1,4,4,1,136.0,2,1,2,1,1,1,4,616,1,0,424,1040,1,3,1,1,1040,0,0,1040,0,0,2,0,3,1,2,5,1,0,5,1978.5061638868744,4,0,0,4,3,1,0,0,0,0,0,0,0,8,2009,1,1,124000
465,466,120,2,1978.5061638868744,3072,1,1,1,1,1,1,22,1,1,4,2,7,5,2004,2004,2,1,1,1,1,18.0,1,1,1,1,1,1,3,0,1,0,1375,1375,1,1,1,1,1414,0,0,1414,0,0,2,0,2,1,1,6,1,1,1,2004.0,3,2,398,1,1,1,144,20,0,0,0,0,0,5,2006,1,1,178740
466,467,20,1,85.0,10628,1,1,1,1,1,1,12,1,1,1,2,7,5,1970,1970,5,6,8,5,2,0.0,2,2,2,2,2,2,1,778,1,0,499,1277,1,3,1,1,1277,0,0,1277,1,0,1,0,2,1,2,5,1,1,1,1970.0,2,2,526,1,1,1,0,0,0,0,176,0,0,4,2007,1,1,167000
467,468,70,1,79.0,9480,1,1,1,1,1,1,12,4,1,1,1,5,7,1942,1995,1,1,2,2,3,224.0,2,1,2,2,1,1,7,386,1,0,342,728,1,1,1,1,888,756,0,1644,0,0,1,1,3,1,1,7,1,2,1,1942.0,2,1,312,1,1,1,168,0,0,0,0,0,0,6,2007,1,1,146500
468,469,20,1,98.0,11428,1,2,1,1,1,1,11,1,1,1,2,8,5,2006,2006,1,1,1,1,3,248.0,1,1,1,1,1,1,3,0,1,0,1626,1626,1,1,1,1,1634,0,0,1634,0,0,2,0,3,1,1,7,1,1,1,2006.0,1,3,866,1,1,1,0,44,0,0,0,0,0,5,2007,1,1,250000
469,470,60,1,76.0,9291,1,2,1,1,3,1,13,9,1,1,1,6,5,1993,1993,1,1,4,4,1,120.0,1,1,1,1,1,1,1,426,1,0,406,832,1,1,1,1,832,878,0,1710,0,0,2,1,3,1,1,7,1,0,1,1993.0,1,2,506,1,1,1,144,70,0,0,0,0,0,6,2008,1,1,187000
470,471,120,1,1978.5061638868744,6820,1,2,1,1,3,1,19,1,1,4,2,8,5,1985,1985,1,1,4,4,2,0.0,1,1,1,1,1,4,1,368,2,1120,0,1488,1,3,1,1,1502,0,0,1502,1,0,1,1,1,1,1,4,1,0,1,1985.0,1,2,528,1,1,1,0,54,0,0,140,0,0,6,2010,1,1,212000
471,472,60,1,92.0,11952,1,1,1,1,1,1,7,8,1,1,1,7,6,1977,1977,4,4,6,5,2,0.0,2,1,2,1,1,1,3,0,1,0,808,808,1,3,1,1,1161,808,0,1969,0,0,2,1,3,1,2,8,1,1,1,1977.0,1,2,534,1,1,1,0,0,0,0,276,0,0,11,2007,1,1,190000
472,473,180,2,35.0,3675,1,1,1,1,1,1,16,1,1,4,6,6,5,2005,2005,1,1,1,1,1,80.0,2,1,1,1,1,2,1,459,1,0,88,547,1,1,1,1,1072,0,0,1072,1,0,1,0,2,1,2,5,1,0,6,2005.0,1,2,525,1,1,1,0,28,0,0,0,0,0,6,2008,1,1,148000
473,474,20,1,110.0,14977,1,2,1,1,1,1,11,1,1,1,2,8,5,2006,2007,1,1,1,1,1,304.0,1,1,1,3,1,2,1,1350,1,0,626,1976,1,1,1,1,1976,0,0,1976,1,0,2,0,2,1,1,7,1,1,1,2006.0,1,3,908,1,1,1,250,63,0,0,0,0,0,7,2007,2,3,440000
474,475,120,1,41.0,5330,1,1,1,1,1,1,19,1,1,4,2,8,5,2000,2000,1,1,7,7,2,0.0,1,1,1,1,1,4,1,1196,1,0,298,1494,1,1,1,1,1652,0,0,1652,1,0,2,0,2,1,3,6,1,0,1,2000.0,1,2,499,1,1,1,96,48,0,0,0,0,0,8,2007,1,1,251000
475,476,20,1,80.0,8480,1,1,1,1,3,1,10,1,1,1,2,5,6,1963,1963,2,1,4,4,2,0.0,2,1,2,2,1,1,1,630,1,0,340,970,1,3,1,1,970,0,0,970,1,0,1,0,2,1,2,5,1,0,2,1996.0,2,2,624,1,1,1,0,24,0,0,192,0,0,7,2007,1,1,132500
476,477,20,1,75.0,13125,1,1,1,1,1,2,1,1,1,1,2,6,5,1997,1998,1,1,1,1,1,215.0,2,1,1,1,1,2,1,994,1,0,484,1478,1,1,1,1,1493,0,0,1493,1,0,2,0,3,1,1,7,1,1,1,1997.0,3,2,508,1,1,1,140,39,0,0,0,0,0,4,2008,1,1,208900
477,478,60,1,105.0,13693,1,1,1,1,1,1,11,1,1,1,1,9,5,2006,2006,2,1,1,1,1,772.0,3,1,1,1,1,4,3,0,1,0,2153,2153,1,1,1,1,2069,574,0,2643,0,0,2,1,3,1,3,9,1,1,3,2006.0,3,3,694,1,1,1,414,84,0,0,0,0,0,3,2007,1,1,380000
478,479,20,1,79.0,10637,1,1,1,1,1,1,1,1,1,1,2,8,5,2007,2008,2,1,1,1,3,336.0,1,1,1,3,1,2,1,1288,1,0,417,1705,1,1,1,1,1718,0,0,1718,1,0,2,0,3,1,1,7,1,1,1,2007.0,1,3,826,1,1,1,208,44,0,0,0,0,0,9,2009,1,1,297000
479,480,30,2,50.0,5925,1,1,2,1,1,1,8,1,1,1,2,4,7,1937,2000,2,1,10,9,4,435.0,2,1,3,5,1,1,4,168,1,0,739,907,1,3,1,1,1131,0,0,1131,0,0,1,0,2,1,2,7,1,0,2,1995.0,2,2,672,1,1,1,0,72,0,0,0,0,0,3,2007,1,5,89471
480,481,20,1,98.0,16033,1,2,1,1,2,1,11,1,1,1,2,9,5,2004,2005,2,1,1,1,1,378.0,1,1,1,3,1,2,1,1261,1,0,572,1833,1,1,1,1,1850,0,0,1850,1,0,2,0,3,1,1,8,1,1,1,2004.0,3,3,772,1,1,1,519,112,0,0,0,0,0,3,2006,1,1,326000
481,482,20,1,72.0,11846,1,2,4,1,1,1,11,1,1,1,2,9,5,2003,2004,2,1,1,1,1,562.0,1,1,1,3,1,2,1,1567,1,0,225,1792,1,1,1,1,1792,0,0,1792,1,0,2,0,2,1,3,6,1,1,1,2003.0,3,3,874,1,1,1,206,49,0,0,0,0,0,8,2006,1,1,374000
482,483,70,2,50.0,2500,1,1,1,1,3,1,8,1,1,1,1,7,8,1915,2005,1,1,10,9,2,0.0,1,1,1,2,1,1,2,299,1,0,611,910,1,1,1,1,916,910,0,1826,1,0,1,1,4,1,3,7,4,1,1,1915.0,2,1,164,2,2,1,0,0,0,0,0,0,0,6,2009,1,1,155000
483,484,120,2,32.0,4500,1,1,1,1,2,1,5,1,1,5,2,6,5,1998,1998,2,1,1,1,1,116.0,2,1,1,3,1,1,1,897,1,0,319,1216,1,1,1,1,1216,0,0,1216,1,0,2,0,2,1,2,5,1,0,1,1998.0,2,2,402,1,1,1,0,125,0,0,0,0,0,5,2006,1,1,164000
484,485,20,1,1978.5061638868744,7758,1,2,1,1,3,1,10,1,1,1,2,5,7,1962,2001,1,1,4,5,2,0.0,2,2,2,2,1,1,2,588,1,0,411,999,1,2,1,1,999,0,0,999,1,0,1,0,3,1,1,6,1,0,2,1963.0,2,1,264,1,1,1,0,132,0,0,0,0,0,3,2007,1,1,132500
485,486,20,1,80.0,9600,1,1,1,1,1,1,12,1,1,1,2,5,7,1950,2007,1,1,2,2,2,0.0,1,1,2,2,1,1,2,607,1,0,506,1113,1,2,1,1,1113,0,0,1113,0,0,1,0,3,1,1,5,1,1,1,1950.0,2,1,264,1,1,1,0,80,120,0,0,0,0,7,2009,1,1,147000
486,487,20,1,79.0,10289,1,1,1,1,1,1,12,1,1,1,2,5,7,1965,1965,2,1,2,2,1,168.0,2,1,2,2,1,1,2,836,1,0,237,1073,1,3,1,1,1073,0,0,1073,1,0,1,1,3,1,2,6,1,0,1,1965.0,1,2,515,1,1,1,0,0,0,0,0,0,0,6,2007,1,1,156000
487,488,20,1,70.0,12243,1,2,1,1,1,1,7,1,1,1,2,5,6,1971,1971,1,1,8,5,2,0.0,2,1,2,1,1,4,2,998,1,0,486,1484,1,2,1,1,1484,0,0,1484,0,0,2,0,3,1,2,7,1,1,1,1971.0,2,2,487,1,1,1,224,0,0,0,180,0,0,2,2007,1,1,175000
488,489,190,1,60.0,10800,1,1,1,1,3,1,8,1,1,2,3,5,4,1900,1970,1,1,3,6,2,0.0,2,3,2,2,4,1,5,664,1,0,290,954,1,3,2,3,1766,648,0,2414,0,0,2,0,3,2,2,10,5,1,1,1970.0,2,2,520,1,2,2,142,0,0,0,0,0,0,5,2006,4,1,160000
489,490,180,2,21.0,1526,1,1,1,1,1,1,15,1,1,5,5,4,8,1970,2002,1,1,7,7,2,0.0,2,2,2,1,1,4,1,515,1,0,115,630,1,3,1,1,630,0,0,630,1,0,1,0,1,1,1,3,1,0,1,1970.0,2,1,286,1,1,1,0,0,0,0,0,0,0,5,2009,1,1,86000
490,491,160,2,1978.5061638868744,2665,1,1,1,1,1,1,15,1,1,4,1,5,6,1976,1976,1,1,7,7,2,0.0,2,1,1,1,1,3,3,0,1,0,264,264,1,3,1,1,616,688,0,1304,0,0,1,1,3,1,2,4,1,1,3,1976.0,3,1,336,1,1,1,141,24,0,0,0,0,0,6,2008,1,1,115000
491,492,50,1,79.0,9490,1,1,1,1,1,1,12,4,1,1,3,6,7,1941,1950,1,1,3,6,2,0.0,2,1,2,2,1,1,5,403,5,165,238,806,1,3,1,3,958,620,0,1578,1,0,1,0,3,1,4,5,1,2,1,1941.0,2,1,240,1,1,1,0,0,32,0,0,0,0,8,2006,1,1,133000
492,493,60,1,105.0,15578,1,2,1,1,3,1,18,1,1,1,1,6,5,2006,2006,1,1,1,1,2,0.0,1,1,1,1,1,1,3,0,1,0,728,728,1,2,1,1,728,728,0,1456,0,0,2,1,3,1,2,8,1,0,1,2006.0,1,2,429,1,1,1,0,0,0,0,0,0,0,5,2006,2,3,172785
493,494,20,1,70.0,7931,1,1,1,1,1,1,12,1,1,1,2,5,6,1960,1960,1,1,5,6,2,0.0,2,1,2,2,1,1,5,374,6,532,363,1269,1,3,1,3,1269,0,0,1269,0,0,1,1,3,1,2,6,1,1,2,1964.0,2,1,308,1,1,1,0,0,0,0,0,0,0,6,2008,1,1,155000
494,495,30,2,50.0,5784,1,1,1,1,1,1,8,4,1,1,2,5,8,1938,1996,1,1,2,2,2,0.0,2,1,3,5,1,1,3,0,1,0,190,190,1,2,1,3,886,0,0,886,0,0,1,0,2,1,2,4,1,0,1,1938.0,2,1,273,1,1,1,144,20,80,0,0,0,0,12,2009,1,1,91300
495,496,30,3,60.0,7879,1,1,1,1,1,1,14,1,1,1,2,4,5,1920,1950,1,1,3,6,2,0.0,2,1,2,2,1,1,4,495,1,0,225,720,1,3,2,3,720,0,0,720,0,0,1,0,2,1,2,4,1,0,5,1978.5061638868744,4,0,0,4,3,2,0,523,115,0,0,0,0,11,2009,1,2,34900
496,497,20,1,1978.5061638868744,12692,1,2,1,1,1,1,4,1,1,1,2,8,5,1992,1993,2,1,5,8,2,0.0,1,1,1,1,1,1,1,1231,1,0,1969,3200,1,1,1,1,3228,0,0,3228,1,0,3,0,4,1,1,10,1,1,1,1992.0,1,2,546,1,1,1,264,75,291,0,0,0,0,5,2007,1,1,430000
497,498,50,1,60.0,9120,1,1,1,1,1,1,9,1,1,1,3,7,6,1925,1950,1,1,3,6,2,0.0,2,2,1,2,1,1,4,329,1,0,697,1026,1,1,1,1,1133,687,0,1820,1,0,2,0,4,1,2,8,1,0,2,1925.0,2,1,240,1,1,2,0,100,0,0,0,0,0,6,2008,1,1,184000
498,499,20,1,65.0,7800,1,1,1,1,1,1,10,1,1,1,2,5,7,1967,2004,2,1,4,4,1,89.0,2,1,1,2,1,1,2,450,1,0,414,864,1,1,1,1,899,0,0,899,0,0,1,0,3,1,1,5,1,0,1,1967.0,3,1,288,1,1,1,64,0,0,0,0,0,0,6,2009,1,1,130000
499,500,20,1,70.0,7535,1,2,1,1,1,1,12,1,1,1,2,5,7,1958,1985,1,1,2,2,2,0.0,2,1,2,2,1,1,5,111,6,279,522,912,1,4,1,1,912,0,0,912,0,1,1,0,2,1,2,5,1,0,1,1958.0,3,1,297,1,1,1,12,285,0,0,0,0,480,6,2007,1,1,120000
500,501,160,2,21.0,1890,1,1,1,1,1,1,23,1,1,5,1,6,5,1973,1973,1,1,4,4,1,285.0,2,1,2,2,1,1,5,356,1,0,316,672,1,3,1,1,672,546,0,1218,0,0,1,1,3,1,2,7,1,0,2,1973.0,2,1,264,1,1,1,144,28,0,0,0,0,0,5,2007,1,1,113000
501,502,60,4,75.0,9803,1,1,1,1,1,1,6,1,1,1,1,7,5,2005,2005,1,1,1,1,2,0.0,1,1,1,1,1,1,1,400,1,0,466,866,1,2,1,1,866,902,0,1768,0,0,2,1,3,1,1,7,1,0,1,2005.0,1,2,603,1,1,1,0,108,0,0,0,0,0,2,2008,1,1,226700
502,503,20,1,70.0,9170,1,1,1,1,3,1,16,2,1,1,2,5,7,1965,1965,2,1,2,2,2,0.0,2,1,2,2,1,1,2,698,7,96,420,1214,1,1,1,1,1214,0,0,1214,1,0,1,0,2,1,2,6,1,0,2,1965.0,2,2,461,2,2,1,0,0,184,0,0,0,400,4,2007,1,1,140000
503,504,20,1,100.0,15602,1,2,1,1,1,1,3,1,1,1,2,7,8,1959,1997,1,1,5,6,2,0.0,2,1,2,2,1,1,2,1247,1,0,254,1501,1,3,1,1,1801,0,0,1801,1,0,2,0,1,1,2,6,1,2,1,1959.0,3,2,484,1,1,1,0,54,0,0,161,0,0,3,2010,1,1,289000
504,505,160,1,24.0,2308,1,1,1,1,1,1,21,1,1,4,1,6,5,1974,1974,1,1,8,11,2,0.0,2,1,2,2,1,1,2,257,5,495,103,855,1,3,1,1,855,467,0,1322,0,1,2,1,3,1,2,6,1,1,1,1974.0,2,2,440,1,1,1,260,0,0,0,0,0,0,6,2009,1,1,147000
505,506,90,2,60.0,7596,1,1,1,1,1,1,8,4,1,3,1,5,5,1952,1952,2,1,3,6,1,360.0,2,1,2,2,1,1,3,0,1,0,960,960,1,2,1,1,960,1000,0,1960,0,0,2,0,4,2,2,10,1,0,2,1952.0,2,2,400,1,1,2,0,0,0,0,0,0,0,7,2009,3,1,124500
506,507,60,1,80.0,9554,1,2,1,1,1,1,13,1,1,1,1,8,5,1993,1994,1,1,1,1,1,125.0,1,1,1,1,1,1,1,380,1,0,397,777,1,1,1,1,1065,846,0,1911,0,0,2,1,3,1,1,8,1,1,1,1993.0,1,2,471,1,1,1,182,81,0,0,0,0,0,9,2006,1,1,215000
507,508,20,4,75.0,7862,1,2,1,1,1,1,6,1,1,1,2,6,5,2009,2009,1,1,1,1,2,0.0,1,1,1,1,1,1,1,27,1,0,1191,1218,1,1,1,1,1218,0,0,1218,0,0,2,0,2,1,1,4,1,0,1,2009.0,3,2,676,1,1,1,0,102,0,0,0,0,0,9,2009,2,3,208300
508,509,70,2,60.0,9600,1,1,1,1,1,1,8,1,1,1,1,7,9,1928,2005,3,1,2,2,2,0.0,2,5,3,2,1,1,4,141,1,0,548,689,1,1,1,1,689,689,0,1378,0,0,2,0,3,1,1,7,1,1,2,1928.0,2,2,360,1,1,2,0,0,116,0,0,0,0,10,2008,1,1,161000
509,510,20,1,80.0,9600,1,1,1,1,3,1,12,1,1,1,2,5,6,1959,1959,1,1,2,2,1,132.0,2,1,2,2,1,1,2,991,1,0,50,1041,1,1,1,1,1041,0,0,1041,1,0,1,0,3,1,2,6,1,0,1,1959.0,1,1,270,1,1,1,224,88,0,0,0,0,0,7,2009,1,1,124500
510,511,20,1,75.0,14559,1,1,1,1,1,1,12,1,1,1,2,5,7,1951,2000,2,1,3,6,4,70.0,1,1,2,2,1,1,5,650,5,180,178,1008,1,1,1,1,1363,0,0,1363,1,0,1,0,2,1,2,6,2,2,4,1951.0,2,1,288,1,1,1,324,42,0,0,168,0,2000,6,2009,1,1,164900
511,512,120,1,40.0,6792,1,2,1,1,1,1,11,1,1,4,2,7,5,2005,2006,1,1,1,1,3,94.0,1,1,1,1,1,1,3,0,1,0,1368,1368,1,1,1,1,1368,0,0,1368,0,0,2,0,2,1,1,6,1,1,1,2005.0,1,2,474,1,1,1,132,35,0,0,0,0,0,3,2006,2,3,202665
512,513,20,1,70.0,9100,1,1,1,1,3,1,12,2,1,1,2,5,5,1958,1958,1,1,1,1,2,0.0,2,1,2,2,1,1,5,521,6,174,169,864,1,3,1,1,864,0,0,864,1,0,1,0,3,1,2,5,1,0,2,1964.0,2,2,624,1,1,1,0,0,0,0,0,0,0,7,2006,1,1,129900
